,bias,center_lat,center_long,city,city_population,date,state
37483,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-03,NY
37484,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-08-09,NY
37485,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-07-25,NY
37486,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-08-21,NY
37487,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-07-03,NY
37488,Anti-Female Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-09-19,NY
37489,Anti-Female Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-08-12,NY
37490,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-07-12,NY
37491,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-17,NY
37492,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-12-09,NY
37493,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-10-16,NY
37494,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-01-01,NY
37495,Anti-Female Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-10-01,NY
37496,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-02-23,NY
37497,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-03-25,NY
37498,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-10-05,NY
37499,Anti-Female Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-10-05,NY
37500,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-11-04,NY
37501,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-11-01,NY
37502,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-11-12,NY
37503,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-03-11,NY
37504,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-11-30,NY
37505,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-02-20,NY
37506,Anti-Female Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-12-27,NY
37507,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-11-21,NY
37508,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-02-04,NY
37509,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-12-02,NY
37510,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-12-06,NY
37511,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-12-24,NY
37512,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-01-15,NY
37513,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-11-15,NY
37514,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-10-14,NY
37515,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-03-18,NY
37516,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-10-10,NY
37517,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-03-02,NY
37518,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-21,NY
37519,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-30,NY
37520,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-01-01,NY
37521,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-01-12,NY
37522,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-27,NY
37523,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-04-30,NY
37524,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-01-29,NY
37525,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-25,NY
37526,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-25,NY
37527,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-10,NY
37528,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-02-28,NY
37529,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-02-18,NY
37530,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-22,NY
37531,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-02,NY
37532,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-18,NY
37533,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-08,NY
37534,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-06-09,NY
37535,Anti-Female Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-04-02,NY
37536,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-05,NY
37537,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-04-13,NY
37538,Anti-Male Homosexual,0.0,0.0,NEW YORK,8396126.0,2013-05-28,NY
37539,Anti-Male Homosexual,0.0,0.0,NEWBURGH,28571.0,2013-12-02,NY
37540,Anti-Male Homosexual,0.0,0.0,YAPHANK,1340833.0,2013-10-06,NY
37541,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,YAPHANK,1340833.0,2013-06-06,NY
37542,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,YAPHANK,1340833.0,2013-06-07,NY
37543,Anti-Female Homosexual,0.0,0.0,YAPHANK,1340833.0,2013-01-24,NY
37544,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,YAPHANK,1340833.0,2013-06-10,NY
37545,Anti-Male Homosexual,0.0,0.0,YAPHANK,1340833.0,2013-07-13,NY
37546,Anti-Male Homosexual,0.0,0.0,YAPHANK,1340833.0,2013-07-21,NY
37547,Anti-Male Homosexual,0.0,0.0,OWEGO,3818.0,2013-08-25,NY
37548,Anti-Female Homosexual,0.0,0.0,ITHACA,30433.0,2013-04-07,NY
37549,Anti-Male Homosexual,0.0,0.0,YONKERS,199134.0,2013-01-26,NY
37550,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,ALBANY,0.0,2013-05-11,NY
37551,Anti-Female Homosexual,0.0,0.0,ALBANY,0.0,2013-12-11,NY
37552,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,COBBLESKILL,0.0,2013-10-17,NY
37553,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,ITHACA,0.0,2013-09-11,NY
37554,Anti-Female Homosexual,0.0,0.0,SIDNEY,0.0,2013-10-26,NY
37555,Anti-Male Homosexual,0.0,0.0,ONEIDA,0.0,2013-01-28,NY
37556,Anti-Male Homosexual,0.0,0.0,ATHENS,23721.0,2013-02-10,OH
37557,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HAMILTON,75916.0,2013-04-08,OH
37558,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HAMILTON,75916.0,2013-10-31,OH
37559,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HAMILTON,75916.0,2013-11-18,OH
37560,Anti-Female Homosexual,0.0,0.0,HAMILTON,62268.0,2013-04-18,OH
37561,Anti-Male Homosexual,0.0,0.0,COLUMBUS,34011.0,2013-11-17,OH
37562,Anti-Male Homosexual,0.0,0.0,COLUMBUS,34011.0,2013-11-15,OH
37563,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BEXLEY,0.0,2013-12-12,OH
37564,Anti-Bisexual,0.0,0.0,XENIA,34436.0,2013-06-24,OH
37565,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CINCINNATI,12105.0,2013-07-04,OH
37566,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,FINDLAY,41660.0,2013-04-09,OH
37567,Anti-Male Homosexual,0.0,0.0,TOLEDO,50884.0,2013-12-31,OH
37568,Anti-Male Homosexual,0.0,0.0,MARION,29367.0,2013-02-19,OH
37569,Anti-Female Homosexual,0.0,0.0,CELINA,10392.0,2013-04-10,OH
37570,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,DAYTON,141167.0,2013-07-09,OH
37571,Anti-Female Homosexual,0.0,0.0,DAYTON,141167.0,2013-10-27,OH
37572,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,DAYTON,6317.0,2013-10-02,OH
37573,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,TROTWOOD,24282.0,2013-05-19,OH
37574,Anti-Female Homosexual,0.0,0.0,DAYTON,37151.0,2013-03-22,OH
37575,Anti-Female Homosexual,0.0,0.0,DAYTON,37151.0,2013-04-06,OH
37576,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,DAYTON,37151.0,2013-05-25,OH
37577,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,DAYTON,37151.0,2013-09-13,OH
37578,Anti-Female Homosexual,0.0,0.0,ENGLEWOOD,13455.0,2013-07-16,OH
37579,Anti-Male Homosexual,0.0,0.0,ZANESVILLE,25378.0,2013-03-23,OH
37580,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,ZANESVILLE,25378.0,2013-12-01,OH
37581,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CIRCLEVILLE,13491.0,2013-05-07,OH
37582,Anti-Male Homosexual,0.0,0.0,KENT,0.0,2013-09-09,OH
37583,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,EATON,8307.0,2013-10-21,OH
37584,Anti-Bisexual,0.0,0.0,PORTSMOUTH,20322.0,2013-01-02,OH
37585,Anti-Male Homosexual,0.0,0.0,PORTSMOUTH,20322.0,2013-05-17,OH
37586,Anti-Female Homosexual,0.0,0.0,AKRON,198405.0,2013-02-19,OH
37587,Anti-Male Homosexual,0.0,0.0,AKRON,198405.0,2013-05-01,OH
37588,Anti-Male Homosexual,0.0,0.0,BARBERTON,26245.0,2013-09-24,OH
37589,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AKRON,9724.0,2013-07-20,OH
37590,Anti-Male Homosexual,0.0,0.0,WARREN,28213.0,2013-06-17,OH
37591,Anti-Male Homosexual,0.0,0.0,CINCINNATI,296491.0,2013-10-31,OH
37592,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLEVELAND,389181.0,2013-03-10,OH
37593,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLEVELAND,389181.0,2013-07-01,OH
37594,Anti-Male Homosexual,0.0,0.0,CLEVELAND,389181.0,2013-09-01,OH
37595,Anti-Male Homosexual,0.0,0.0,CLEVELAND,389181.0,2013-10-15,OH
37596,Anti-Male Homosexual,0.0,0.0,CLEVELAND,389181.0,2013-10-25,OH
37597,Anti-Female Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-01-21,OH
37598,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-02-23,OH
37599,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-03-23,OH
37600,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,COLUMBUS,798951.0,2013-04-19,OH
37601,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-05-26,OH
37602,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-06-28,OH
37603,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-07-17,OH
37604,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-08-07,OH
37605,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-08-13,OH
37606,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-09-24,OH
37607,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,COLUMBUS,798951.0,2013-09-26,OH
37608,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-10-08,OH
37609,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-11-02,OH
37610,Anti-Bisexual,0.0,0.0,COLUMBUS,798951.0,2013-07-08,OH
37611,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-07-12,OH
37612,Anti-Male Homosexual,0.0,0.0,COLUMBUS,798951.0,2013-09-07,OH
37613,Anti-Male Homosexual,0.0,0.0,SAPULPA,20814.0,2013-06-08,OK
37614,Anti-Male Homosexual,0.0,0.0,WEATHERFORD,0.0,2013-11-03,OK
37615,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,TALIHINA,1112.0,2013-07-25,OK
37616,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MUSKOGEE,38884.0,2013-07-17,OK
37617,Anti-Male Homosexual,0.0,0.0,OKLAHOMA CITY,490635.0,2013-03-26,OK
37618,Anti-Male Homosexual,0.0,0.0,OKLAHOMA CITY,490635.0,2013-04-06,OK
37619,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,EDMOND,0.0,2013-10-09,OK
37620,Anti-Male Homosexual,0.0,0.0,EUGENE,158499.0,2013-12-31,OR
37621,Anti-Male Homosexual,0.0,0.0,EUGENE,158499.0,2013-03-15,OR
37622,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,EUGENE,158499.0,2013-06-21,OR
37623,Anti-Male Homosexual,0.0,0.0,TOLEDO,3461.0,2013-08-28,OR
37624,Anti-Male Homosexual,0.0,0.0,SALEM,133529.0,2013-02-16,OR
37625,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SALEM,133529.0,2013-04-22,OR
37626,Anti-Male Homosexual,0.0,0.0,SALEM,133529.0,2013-03-04,OR
37627,Anti-Female Homosexual,0.0,0.0,SALEM,133529.0,2013-08-23,OR
37628,Anti-Male Homosexual,0.0,0.0,PORTLAND,606770.0,2013-04-18,OR
37629,Anti-Female Homosexual,0.0,0.0,PORTLAND,606770.0,2013-04-13,OR
37630,Anti-Female Homosexual,0.0,0.0,PORTLAND,606770.0,2013-07-16,OR
37631,Anti-Male Homosexual,0.0,0.0,BEAVERTON,93551.0,2013-08-29,OR
37632,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MCMINNVILLE,37835.0,2013-08-29,OR
37633,Anti-Male Homosexual,0.0,0.0,READING,88107.0,2013-02-04,PA
37634,Anti-Male Homosexual,0.0,0.0,READING,88107.0,2013-06-23,PA
37635,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,READING,88107.0,2013-07-20,PA
37636,Anti-Male Homosexual,0.0,0.0,UNIVERSITY PARK,0.0,2013-03-20,PA
37637,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SCHWENKSVILLE,56965.0,2013-05-21,PA
37638,Anti-Male Homosexual,0.0,0.0,PITTSBURGH,307632.0,2013-09-16,PA
37639,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PITTSBURGH,307632.0,2013-10-06,PA
37640,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PITTSBURGH,307632.0,2013-11-10,PA
37641,Anti-Female Homosexual,0.0,0.0,BELTON,4222.0,2013-01-29,SC
37642,Anti-Male Homosexual,0.0,0.0,MANNING,4034.0,2013-10-10,SC
37643,Anti-Male Homosexual,0.0,0.0,ORANGEBURG,13826.0,2013-05-23,SC
37644,Anti-Male Homosexual,0.0,0.0,COLUMBIA,131668.0,2013-08-18,SC
37645,Anti-Female Homosexual,0.0,0.0,SUMTER,67042.0,2013-09-14,SC
37646,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLOVER,5342.0,2013-07-31,SC
37647,Anti-Male Homosexual,0.0,0.0,RAPID CITY,70406.0,2013-02-10,SD
37648,Anti-Female Homosexual,0.0,0.0,SHELBYVILLE,20669.0,2013-09-23,TN
37649,Anti-Male Homosexual,0.0,0.0,ELIZABETHTON,14220.0,2013-08-11,TN
37650,Anti-Female Homosexual,0.0,0.0,NASHVILLE,635673.0,2013-03-07,TN
37651,Anti-Male Homosexual,0.0,0.0,NASHVILLE,0.0,2013-11-02,TN
37652,Anti-Male Homosexual,0.0,0.0,ROSSVILLE,679.0,2013-06-26,TN
37653,Anti-Male Homosexual,0.0,0.0,ROSSVILLE,679.0,2013-06-25,TN
37654,Anti-Male Homosexual,0.0,0.0,GREENEVILLE,15015.0,2013-06-18,TN
37655,Anti-Male Homosexual,0.0,0.0,PARIS,10168.0,2013-11-20,TN
37656,Anti-Female Homosexual,0.0,0.0,TIPTONVILLE,1528.0,2013-08-30,TN
37657,Anti-Male Homosexual,0.0,0.0,JACKSON,67371.0,2013-12-07,TN
37658,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,JACKSON,67371.0,2013-08-30,TN
37659,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLARKSVILLE,145599.0,2013-01-05,TN
37660,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLARKSVILLE,145599.0,2013-04-22,TN
37661,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLARKSVILLE,145599.0,2013-04-22,TN
37662,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLARKSVILLE,145599.0,2013-10-12,TN
37663,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLARKSVILLE,145599.0,2013-11-07,TN
37664,Anti-Male Homosexual,0.0,0.0,MURFREESBORO,115587.0,2013-11-10,TN
37665,Anti-Female Homosexual,0.0,0.0,MEMPHIS,134712.0,2013-01-04,TN
37666,Anti-Female Homosexual,0.0,0.0,MEMPHIS,134712.0,2013-06-10,TN
37667,Anti-Bisexual,0.0,0.0,MEMPHIS,134712.0,2013-12-09,TN
37668,Anti-Male Homosexual,0.0,0.0,MEMPHIS,0.0,2013-04-03,TN
37669,Anti-Male Homosexual,0.0,0.0,BRISTOL,26660.0,2013-10-03,TN
37670,Anti-Bisexual,0.0,0.0,BRISTOL,26660.0,2013-11-29,TN
37671,Anti-Male Homosexual,0.0,0.0,GOODLETTSVILLE,5122.0,2013-08-23,TN
37672,Anti-Female Homosexual,0.0,0.0,MEMPHIS,657691.0,2013-01-18,TN
37673,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MEMPHIS,657691.0,2013-03-16,TN
37674,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MEMPHIS,657691.0,2013-04-24,TN
37675,Anti-Male Homosexual,0.0,0.0,MEMPHIS,657691.0,2013-02-08,TN
37676,Anti-Male Homosexual,0.0,0.0,MEMPHIS,657691.0,2013-06-20,TN
37677,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MEMPHIS,657691.0,2013-08-06,TN
37678,Anti-Male Homosexual,0.0,0.0,MEMPHIS,657691.0,2013-07-29,TN
37679,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MEMPHIS,657691.0,2013-07-09,TN
37680,Anti-Male Homosexual,0.0,0.0,MEMPHIS,657691.0,2013-08-09,TN
37681,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MEMPHIS,657691.0,2013-09-25,TN
37682,Anti-Female Homosexual,0.0,0.0,MEMPHIS,657691.0,2013-10-12,TN
37683,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MEMPHIS,657691.0,2013-10-31,TN
37684,Anti-Transgender,0.0,0.0,MEMPHIS,657691.0,2013-07-01,TN
37685,Anti-Bisexual,0.0,0.0,MCKINNEY,146869.0,2013-07-07,TX
37686,Anti-Male Homosexual,0.0,0.0,GARLAND,235405.0,2013-08-17,TX
37687,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LANCASTER,38209.0,2013-12-22,TX
37688,Anti-Male Homosexual,0.0,0.0,EL PASO,679700.0,2013-03-20,TX
37689,Anti-Female Homosexual,0.0,0.0,EL PASO,679700.0,2013-03-23,TX
37690,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,EL PASO,679700.0,2013-06-23,TX
37691,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,RICHMOND,11841.0,2013-01-14,TX
37692,Anti-Male Homosexual,0.0,0.0,BELLAIRE,17617.0,2013-08-06,TX
37693,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HUMBLE,0.0,2013-02-26,TX
37694,Anti-Male Homosexual,0.0,0.0,MCALLEN,136169.0,2013-06-15,TX
37695,Anti-Male Homosexual,0.0,0.0,CORPUS CHRISTI,314523.0,2013-12-25,TX
37696,Anti-Male Homosexual,0.0,0.0,MINERAL WELLS,14564.0,2013-12-27,TX
37697,Anti-Bisexual,0.0,0.0,CARTHAGE,6918.0,2013-08-24,TX
37698,Anti-Male Homosexual,0.0,0.0,SPRINGTOWN,2698.0,2013-09-02,TX
37699,Anti-Male Homosexual,0.0,0.0,TYLER,100033.0,2013-03-30,TX
37700,Anti-Male Homosexual,0.0,0.0,TYLER,100033.0,2013-03-30,TX
37701,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,TYLER,100033.0,2013-11-21,TX
37702,Anti-Male Homosexual,0.0,0.0,EVERMAN,6276.0,2013-02-26,TX
37703,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,FORT WORTH,780683.0,2013-08-12,TX
37704,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,FORT WORTH,780683.0,2013-12-29,TX
37705,Anti-Male Homosexual,0.0,0.0,AUSTIN,204426.0,2013-03-03,TX
37706,Anti-Male Homosexual,0.0,0.0,AUSTIN,204426.0,2013-12-03,TX
37707,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AUSTIN,819983.0,2013-01-01,TX
37708,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-01-27,TX
37709,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-04-28,TX
37710,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-05-19,TX
37711,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-06-10,TX
37712,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-07-02,TX
37713,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-07-08,TX
37714,Anti-Female Homosexual,0.0,0.0,DALLAS,1177462.0,2013-07-18,TX
37715,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-09-02,TX
37716,Anti-Male Homosexual,0.0,0.0,DALLAS,1177462.0,2013-12-04,TX
37717,Anti-Male Homosexual,0.0,0.0,HOUSTON,2137020.0,2013-03-01,TX
37718,Anti-Male Homosexual,0.0,0.0,HOUSTON,2137020.0,2013-06-04,TX
37719,Anti-Male Homosexual,0.0,0.0,HOUSTON,2137020.0,2013-06-10,TX
37720,Anti-Female Homosexual,0.0,0.0,HOUSTON,2137020.0,2013-06-21,TX
37721,Anti-Male Homosexual,0.0,0.0,HOUSTON,2137020.0,2013-12-18,TX
37722,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1399699.0,2013-02-11,TX
37723,Anti-Female Homosexual,0.0,0.0,SAN ANTONIO,1399699.0,2013-03-21,TX
37724,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1399699.0,2013-03-24,TX
37725,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1399699.0,2013-05-07,TX
37726,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1399699.0,2013-07-05,TX
37727,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN ANTONIO,1399699.0,2013-09-25,TX
37728,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN ANTONIO,1399699.0,2013-11-29,TX
37729,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOGAN,0.0,2013-10-22,UT
37730,Anti-Male Homosexual,0.0,0.0,FARMINGTON,21582.0,2013-06-02,UT
37731,Anti-Bisexual,0.0,0.0,ROOSEVELT,6404.0,2013-09-18,UT
37732,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,341186.0,2013-05-21,UT
37733,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,190246.0,2013-11-18,UT
37734,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,24595.0,2013-09-30,UT
37735,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HURRICANE,13940.0,2013-05-26,UT
37736,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SALT LAKE CITY,0.0,2013-09-23,UT
37737,Anti-Male Homosexual,0.0,0.0,ARLINGTON,225654.0,2013-02-08,VA
37738,Anti-Female Homosexual,0.0,0.0,BEDFORD,5894.0,2013-10-07,VA
37739,Anti-Male Homosexual,0.0,0.0,VANSANT,0.0,2013-01-29,VA
37740,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SPOTSYLVANIA,126930.0,2013-01-01,VA
37741,Anti-Male Homosexual,0.0,0.0,BRISTOL,17641.0,2013-02-12,VA
37742,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,DANVILLE,43133.0,2013-02-06,VA
37743,Anti-Male Homosexual,0.0,0.0,HAMPTON,136949.0,2013-02-03,VA
37744,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HARRISONBURG,51767.0,2013-04-18,VA
37745,Anti-Female Homosexual,0.0,0.0,NEWPORT NEWS,181074.0,2013-08-16,VA
37746,Anti-Male Homosexual,0.0,0.0,NEWPORT NEWS,181074.0,2013-09-20,VA
37747,Anti-Female Homosexual,0.0,0.0,NORFOLK,247303.0,2013-04-08,VA
37748,Anti-Female Homosexual,0.0,0.0,RADFORD,16810.0,2013-05-10,VA
37749,Anti-Male Homosexual,0.0,0.0,BURLINGTON,42235.0,2013-07-21,VT
