,city,crimes,engineered_location,northeast_lat,northeast_long,per-capita_crime,population,southwest_lat,southwest_long,state,year
2198,ARLINGTON,2.0,8986749.107431326,38.934343,-77.032143,8.863126733849167e-06,225654.0,38.82729000000001,-77.1721691,VA,2013.0
2199,BEDFORD,2.0,8815350.733443812,37.3562261,-79.487211,0.00033932813030200206,5894.0,37.315353,-79.55945279999997,VA,2013.0
2200,SPOTSYLVANIA,2.0,8793936.458472544,38.378107,-77.370301,1.5756716300323014e-05,126930.0,37.991157,-77.954819,VA,2013.0
2201,BRISTOL,2.0,9063103.336762466,36.6776638,-82.1029901,0.00011337225780851425,17641.0,36.5947322,-82.24276809999998,VA,2013.0
2202,DANVILLE,2.0,8443984.681706881,36.644537,-79.302583,4.636820995525468e-05,43133.0,36.5408219,-79.5193009,VA,2013.0
2203,HAMPTON,2.0,7978137.907408209,37.121231,-76.1337479,1.4603976662845293e-05,136949.0,36.9247721,-76.45116999999998,VA,2013.0
2204,HARRISONBURG,2.0,9191512.7536975,38.489258,-78.8242529,3.863465141885757e-05,51767.0,38.389363,-78.9181119,VA,2013.0
2205,NEWPORT NEWS,4.0,8045192.220241261,37.22064500000001,-76.3616101,2.2090416072986733e-05,181074.0,36.9306909,-76.64609279999998,VA,2013.0
2206,NORFOLK,2.0,7927492.365489909,37.040886,-76.133872,8.087245201230879e-06,247303.0,36.820757,-76.3455689,VA,2013.0
2207,RADFORD,2.0,8940719.557970505,37.1510588,-80.506975,0.0001189767995240928,16810.0,37.0896029,-80.5963891,VA,2013.0
2208,BURLINGTON,2.0,10614829.295682475,44.5392529,-73.17638290000002,4.735409020954185e-05,42235.0,44.4459279,-73.27691390000003,VT,2013.0
2209,CASTLETON,2.0,10192411.162655491,43.68004000000001,-73.09568990000002,0.00043020004302000433,4649.0,43.5847489,-73.24324709999998,VT,2013.0
2210,SAINT ALBANS BAY,2.0,10741065.898470748,44.8124416,-73.1377149,5.7023921535083966e-05,35073.0,44.807108,-73.1409291,VT,2013.0
2211,VANCOUVER,8.0,31316204.332266666,45.6976919,-122.4644968,3.726459258155123e-05,214681.0,45.5785824,-122.7732739,WA,2013.0
2212,PORT TOWNSEND,2.0,34909574.37618154,48.14447020000001,-122.74891370000002,0.00021949078138718174,9112.0,48.097722,-122.8162907,WA,2013.0
2213,SEATTLE,30.0,33931261.77733496,47.734145,-122.2244331,9.919585229076288e-05,302432.0,47.4919119,-122.4596959,WA,2013.0
2214,KENT,2.0,33504141.4878372,47.4415459,-121.995964,1.608247091083074e-05,124359.0,47.32976,-122.3094171,WA,2013.0
2215,FEDERAL WAY,8.0,33499808.495916534,47.3579599,-122.273298,8.626173968363507e-05,92741.0,47.2578248,-122.4176349,WA,2013.0
2216,MAPLE VALLEY,2.0,33416487.742423907,47.397145,-121.9983528,8.115565654926148e-05,24644.0,47.3435458,-122.0657631,WA,2013.0
2217,DAVENPORT,2.0,31709606.077405374,47.6720721,-118.140844,0.0002460932693490833,8127.0,47.642657,-118.1764051,WA,2013.0
2218,OMAK,2.0,33509424.19401785,48.4746529,-119.4843339,0.00041657987919183504,4801.0,48.3919219,-119.5551861,WA,2013.0
2219,NEWPORT,2.0,31807858.343215443,48.190723,-117.03941299999998,0.00015355086372360844,13025.0,48.1720719,-117.06943590000002,WA,2013.0
2220,TACOMA,6.0,33477596.384078782,47.33198400000001,-122.3482139,1.5754688989310444e-05,380839.0,47.166528,-122.56543700000002,WA,2013.0
2221,MILTON,2.0,33401937.563287407,47.264688,-122.2890571,0.00032159511175430133,6219.0,47.237589,-122.3374841,WA,2013.0
2222,FRIDAY HARBOR,2.0,35687190.09418504,48.5569939,-123.00351299999998,0.00012581781580271766,15896.0,48.521529,-123.1426709,WA,2013.0
2223,MOUNT VERNON,2.0,35078025.07569553,48.4636889,-122.264381,3.8887808671981336e-05,51430.0,48.382536,-122.3573561,WA,2013.0
2224,EVERETT,6.0,34256378.717240915,48.0366586,-121.7945138,1.8617640214102864e-05,322275.0,47.8781927,-122.293447,WA,2013.0
2225,SPOKANE,4.0,31330430.871689677,47.758489,-117.3038439,2.6219020588485917e-05,152561.0,47.5871919,-117.520456,WA,2013.0
2226,OLYMPIA,2.0,33418142.841087457,47.078086,-122.82313909999998,1.4343806702860872e-05,139433.0,47.0005809,-122.9645981,WA,2013.0
2227,BELLINGHAM,8.0,35645536.143531404,48.818784,-122.3980489,9.679956440196019e-05,82645.0,48.68784,-122.5245711,WA,2013.0
2228,YAKIMA,2.0,31548687.281087924,46.6308409,-120.460401,2.1370032803000354e-05,93589.0,46.5572809,-120.6357791,WA,2013.0
2229,GREEN BAY,2.0,15347493.428628996,44.574659,-87.84117309999998,1.9028228376796977e-05,105107.0,44.4712319,-88.139816,WI,2013.0
2230,SIREN,2.0,17886230.676224086,45.7969049,-92.369174,0.00015076134479119553,13266.0,45.76134879999999,-92.3967771,WI,2013.0
2231,MADISON,6.0,14838374.246304074,43.171916,-89.246452,2.4739921574448608e-05,242523.0,42.998071,-89.5663889,WI,2013.0
2232,LA CROSSE,4.0,15978706.082613958,43.8987641,-91.1570891,7.730813088266559e-05,51741.0,43.7460409,-91.2767381,WI,2013.0
2233,MERRILL,2.0,16426295.831925161,45.206658,-89.647334,0.00012863390789812196,15548.0,45.156689,-89.758951,WI,2013.0
2234,APPLETON,4.0,15326373.152731672,44.3536019,-88.34298000000003,6.628772185671909e-05,60343.0,44.2216491,-88.4511578,WI,2013.0
2235,MILWAUKEE,6.0,14346445.858274464,43.19496710000001,-87.8639841,9.986601309909206e-06,600805.0,42.9208158,-88.070876,WI,2013.0
2236,FAYETTEVILLE,2.0,9530212.025317786,38.1087091,-81.085053,6.666000066660001e-05,30003.0,38.016142,-81.1277589,WV,2013.0
2237,CLARKSBURG,4.0,9961141.728870148,39.336191,-80.244948,0.00011481385803266455,34839.0,39.249929,-80.40077590000001,WV,2013.0
2238,CHARLESTON,2.0,9799962.884934096,38.4057589,-81.55931,3.927806909012353e-05,50919.0,38.2811389,-81.7277771,WV,2013.0
2239,DUNBAR,2.0,9837959.23706816,38.3948649,-81.70698879999998,0.0002552974214960429,7834.0,38.356131,-81.759434,WV,2013.0
2240,BECKLEY,2.0,9411394.539592324,37.8214441,-81.14190699999997,0.00011368157790030126,17593.0,37.75765,-81.2205089,WV,2013.0
2241,BIRMINGHAM,2.0,8480618.278073648,33.6787149,-86.5781498,9.489556742804543e-06,210758.0,33.3837599,-87.1221241,AL,2016.0
2242,LITTLE ROCK,2.0,10280511.004815677,34.8219489,-92.154944,1.006036217303823e-05,198800.0,34.6260609,-92.520911,AR,2016.0
2243,SAINT JOHNS,2.0,14241523.27625956,34.540749,-109.333225,0.0005743825387708214,3482.0,34.4625479,-109.427166,AZ,2016.0
2244,WILLIAMS,2.0,15641454.413345644,35.322721,-112.1064351,0.0006369426751592356,3140.0,35.189775,-112.247312,AZ,2016.0
2245,MESA,4.0,13924177.13379701,33.513376,-111.580636,8.363354290505294e-06,478277.0,33.2776239,-111.894881,AZ,2016.0
2246,PHOENIX,88.0,14196597.356753627,33.92057,-111.926046,5.546413077937818e-05,1586611.0,33.2902598,-112.324056,AZ,2016.0
2247,TEMPE,2.0,13968796.93146413,33.463984,-111.8772261,1.1194823513607307e-05,178654.0,33.3198608,-111.978976,AZ,2016.0
2248,TUCSON,4.0,12712923.348617868,32.3201661,-110.708204,7.495366926318669e-06,533663.0,31.9916539,-111.059406,AZ,2016.0
2249,PRESCOTT VALLEY,2.0,15096223.238877399,34.672613,-112.2016869,4.662004662004662e-05,42900.0,34.527823100000006,-112.3862429,AZ,2016.0
2250,YUMA,2.0,13955229.837349068,32.732294,-114.45913,2.1120216271014614e-05,94696.0,32.4790669,-114.684986,AZ,2016.0
2251,BERKELEY,4.0,21452598.62368211,37.9066895,-122.2341961,3.2612860881688695e-05,122651.0,37.8356375,-122.3686793,CA,2016.0
2252,OAKLAND,6.0,21302104.16472346,37.8853679,-122.1147882,1.411771349512233e-05,424998.0,37.6320672,-122.35582759999998,CA,2016.0
2253,SAN LEANDRO,2.0,21217836.599373754,37.742759,-122.1225753,2.1769892239033417e-05,91870.0,37.6674074,-122.2097268,CA,2016.0
2254,UNION CITY,2.0,21047536.46624742,37.6366008,-121.9397799,2.648971536800837e-05,75501.0,37.5613644,-122.0967522,CA,2016.0
2255,OROVILLE,2.0,23048185.076953717,39.538676,-121.502619,2.4180872929512754e-05,82710.0,39.4414809,-121.639817,CA,2016.0
2256,CLAYTON,4.0,21399137.275827426,37.955881,-121.9119384,0.0003317574852782616,12057.0,37.91976810000001,-121.9565918,CA,2016.0
2257,CONCORD,4.0,21462122.435268156,38.02286160000001,-121.932919,3.079220649253674e-05,129903.0,37.9242318,-122.0647051,CA,2016.0
2258,WALNUT CREEK,2.0,21387060.28779948,37.946022,-121.9804709,2.86286859433152e-05,69860.0,37.842425,-122.099975,CA,2016.0
2259,FRESNO,8.0,19418820.320273217,36.908905,-119.6546399,4.715785502496419e-05,169643.0,36.6621619,-119.934483,CA,2016.0
2260,COALINGA,2.0,18913906.704794507,36.1800158,-120.23196000000002,0.00012283503255128362,16282.0,36.1205221,-120.375622,CA,2016.0
2261,PARLIER,2.0,19151690.621054117,36.6222499,-119.5160561,0.00013104442405975625,15262.0,36.5928869,-119.5746639,CA,2016.0
2262,MONTEREY PARK,24.0,16179013.66662343,34.071675,-118.0934759,2.4232682214624827e-05,990398.0,34.027181,-118.169849,CA,2016.0
2263,BALDWIN PARK,2.0,16166224.902054707,34.10707,-117.9429531,2.5839793281653746e-05,77400.0,34.055155,-118.007428,CA,2016.0
2264,CLAREMONT,2.0,16133764.89751814,34.165319000000004,-117.677745,5.471507126638032e-05,36553.0,34.0794099,-117.7507929,CA,2016.0
2265,COMPTON,2.0,16055406.127147982,33.923418,-118.1799621,2.0230424535458875e-05,98861.0,33.863086,-118.2636591,CA,2016.0
2266,CULVER CITY,2.0,16213537.204804348,34.03508,-118.3695769,5.0150451354062184e-05,39880.0,33.976719,-118.4484721,CA,2016.0
2267,WEST HOLLYWOOD,10.0,16280352.914848804,34.098071000000004,-118.34338,0.0002732688418866481,36594.0,34.0763898,-118.395844,CA,2016.0
2268,HAWAIIAN GARDENS,2.0,15955673.379282698,33.83873,-118.0615011,0.0001364815067558346,14654.0,33.8224779,-118.082995,CA,2016.0
2269,HUNTINGTON PARK,2.0,16134598.337854555,33.996358,-118.189009,3.350532734704818e-05,59692.0,33.961577,-118.2390209,CA,2016.0
2270,LONG BEACH,8.0,15949537.029658062,33.8854591,-118.063253,1.678993275631931e-05,476476.0,33.714957,-118.248966,CA,2016.0
2271,LOS ANGELES,140.0,16226715.225732833,34.3373061,-118.15528909999998,3.493096767513202e-05,4007905.0,33.7036519,-118.6681759,CA,2016.0
2272,POMONA,4.0,16095453.779161721,34.1129359,-117.711067,2.5955654763835986e-05,154109.0,34.018512,-117.828817,CA,2016.0
2273,SAN FERNANDO,2.0,16492134.747404667,34.304687,-118.415667,7.938398031277289e-05,25194.0,34.2733099,-118.45631000000002,CA,2016.0
2274,SANTA MONICA,2.0,16248429.715220826,34.05056,-118.443426,2.1294492179597747e-05,93921.0,33.993161,-118.51808490000002,CA,2016.0
2275,SOUTH GATE,2.0,16090323.236646613,33.9662816,-118.156119,2.066307817875629e-05,96791.0,33.909963899999994,-118.231505,CA,2016.0
2276,FORT BRAGG,2.0,23846858.064589333,39.4710549,-123.7827869,0.00027427317608337906,7292.0,39.418456,-123.8205041,CA,2016.0
2277,UKIAH,2.0,23257683.129729692,39.174391,-123.180237,0.00012580990123922753,15897.0,39.110979,-123.232277,CA,2016.0
2278,MERCED,4.0,20190834.49604444,37.3756909,-120.3994271,4.8131302192380816e-05,83106.0,37.221798,-120.543354,CA,2016.0
2279,NAPA,2.0,22199011.543859262,38.8642448,-122.0613789,2.4656352092707883e-05,81115.0,38.1548941,-122.64642109999998,CA,2016.0
2280,BREA,2.0,15986474.881044611,33.9476345,-117.774589,4.7097609796302835e-05,42465.0,33.9056509,-117.9286993,CA,2016.0
2281,FULLERTON,2.0,15971124.59556012,33.9246179,-117.8637071,1.408768173109433e-05,141968.0,33.8541649,-117.9854168,CA,2016.0
2282,SANTA ANA,2.0,15818539.717821296,33.784013200000004,-117.8303496,5.927348489563421e-06,337419.0,33.691654,-117.94394579999998,CA,2016.0
2283,WESTMINSTER,2.0,15855854.766442625,33.77409829999999,-117.9446217,2.160247132271932e-05,92582.0,33.7199036,-118.0433239,CA,2016.0
2284,RIVERSIDE,10.0,15882095.025068149,34.0195141,-117.275174,2.6994341985919753e-05,370448.0,33.872516999999995,-117.523882,CA,2016.0
2285,DESERT HOT SPRINGS,2.0,15666305.9406111,33.991293,-116.457561,6.999615021173835e-05,28573.0,33.932013899999994,-116.633039,CA,2016.0
2286,SACRAMENTO,10.0,21930483.4625426,38.685507,-121.325705,1.7289641257233552e-05,578381.0,38.437574,-121.56012,CA,2016.0
2287,CITRUS HEIGHTS,2.0,22024169.702189915,38.722802,-121.242804,2.2776189771213175e-05,87811.0,38.663536,-121.3319639,CA,2016.0
2288,HOLLISTER,2.0,20029821.400380854,36.9073141,-121.36345590000002,5.2696756514636524e-05,37953.0,36.8195019,-121.450356,CA,2016.0
2289,SAN BERNARDINO,8.0,16043718.745849807,34.2476399,-117.164972,2.7508235277936333e-05,290822.0,34.050112799999994,-117.4243172,CA,2016.0
2290,CHINO,2.0,15992777.189687805,34.047811,-117.5995851,2.2967122564049562e-05,87081.0,33.9250139,-117.735889,CA,2016.0
2291,REDLANDS,4.0,15914482.654649658,34.10161110000001,-117.0516661,5.595579492201161e-05,71485.0,34.003814899999995,-117.249874,CA,2016.0
2292,ADELANTO,2.0,16497366.334081588,34.675216,-117.3341109,5.973894082857911e-05,33479.0,34.5068869,-117.507443,CA,2016.0
2293,SAN DIEGO,32.0,14775524.526416063,33.114249,-116.90816,6.475661630490652e-05,494158.0,32.534856,-117.3097969,CA,2016.0
2294,CHULA VISTA,4.0,14582550.251608409,32.6856099,-116.924797,1.4805218839640973e-05,270175.0,32.577923,-117.1242631,CA,2016.0
2295,OCEANSIDE,6.0,15194243.111340083,33.299233,-117.2365761,3.383331453704748e-05,177340.0,33.1527181,-117.39850690000002,CA,2016.0
2296,POWAY,2.0,14907519.071863938,33.066401899999995,-116.9406061,3.9521005414377744e-05,50606.0,32.927158,-117.084349,CA,2016.0
2297,SAN FRANCISCO,36.0,21503475.501971778,37.9298239,-122.28178,4.1324448576889304e-05,871155.0,37.6398299,-123.173825,CA,2016.0
2298,REDWOOD CITY,6.0,21013655.04472093,37.569534,-122.1427453,4.514944466183066e-05,132892.0,37.4467379,-122.28807890000002,CA,2016.0
2299,SAN MATEO,2.0,21102518.14987414,37.6021349,-122.275478,1.9083605274708497e-05,104802.0,37.510937,-122.3557821,CA,2016.0
2300,EAST PALO ALTO,2.0,20941424.02938694,37.484038,-122.1153741,6.676235938178056e-05,29957.0,37.451938,-122.1561119,CA,2016.0
2301,SANTA BARBARA,2.0,16967951.02104718,34.4611451,-119.63992009999998,0.00034223134839151266,5844.0,34.336029,-119.859791,CA,2016.0
2302,SAN JOSE,2.0,20642035.645501554,37.4692304,-121.589154,1.9196731948353113e-06,1041844.0,37.124493,-122.0456719,CA,2016.0
2303,SANTA CRUZ,4.0,20365470.169232156,37.0108489,-121.9862189,6.156782465483539e-05,64969.0,36.9409339,-122.1087411,CA,2016.0
2304,REDDING,4.0,24648770.808214594,40.6794979,-122.2715971,4.3517047803477014e-05,91918.0,40.468919,-122.4538641,CA,2016.0
2305,FAIRFIELD,2.0,21771107.23905352,38.31327520000001,-121.892184,1.7464045895512614e-05,114521.0,38.1584433,-122.170044,CA,2016.0
2306,SANTA ROSA,8.0,22242234.332468156,38.507397,-122.5730251,5.419613581551635e-05,147612.0,38.363703,-122.8340651,CA,2016.0
2307,MODESTO,2.0,20753614.9768632,37.71181770000001,-120.9028043,9.394964299135663e-06,212880.0,37.594752,-121.07450190000002,CA,2016.0
2308,OXNARD,2.0,16616238.191980278,34.2614,-119.119938,9.567180743178601e-06,209048.0,34.119005,-119.32921609999998,CA,2016.0
2309,VENTURA,2.0,16732334.068334747,34.3714917,-119.1452588,1.8144210182530754e-05,110228.0,34.233439000000004,-119.3523163,CA,2016.0
2310,DAVIS,4.0,22030919.473087627,38.578756,-121.6756133,5.874836606106893e-05,68087.0,38.534878000000006,-121.7942741,CA,2016.0
2311,MARYSVILLE,2.0,22658813.461901885,39.178916,-121.542467,3.424598893854557e-05,58401.0,39.128692,-121.60778290000002,CA,2016.0
2312,AURORA,6.0,17262911.31941989,39.82667100000001,-104.4889061,1.8732672278142717e-05,320296.0,39.550999,-104.884761,CO,2016.0
2313,CENTENNIAL,4.0,17243984.67960308,39.6385001,-104.726691,4.1506262257318074e-05,96371.0,39.5659789,-104.9883521,CO,2016.0
2314,BOULDER,2.0,17746650.456441395,40.0945509,-105.178197,1.8316863420307906e-05,109189.0,39.9640689,-105.3017579,CO,2016.0
2315,DELTA,2.0,17551694.350369155,38.8037761,-108.02186299999998,0.000227842333105491,8778.0,38.71474979999999,-108.157574,CO,2016.0
2316,COLORADO SPRINGS,8.0,16585369.128101978,39.0353389,-104.5988969,1.7237181462273198e-05,464113.0,38.7160299,-104.917822,CO,2016.0
2317,FOUNTAIN,2.0,16377908.37304632,38.751395,-104.628439,7.113640405477504e-05,28115.0,38.563637,-104.747427,CO,2016.0
2318,BRECKENRIDGE,2.0,17546349.54905618,39.54063789999999,-106.014379,0.0004023335345001006,4971.0,39.4618461,-106.0720429,CO,2016.0
2319,DENVER,12.0,17384332.07753334,39.9142469,-104.6002959,1.7161023311820086e-05,699259.0,39.614431,-105.109927,CO,2016.0
2320,DANBURY,2.0,9250193.960584754,41.463994,-73.401364,2.3437042245268647e-05,85335.0,41.3267949,-73.5434249,CT,2016.0
2321,HARTFORD,2.0,9214453.694950067,41.807575,-72.6425359,1.6163444753345834e-05,123736.0,41.7237999,-72.717638,CT,2016.0
2322,LEDYARD,2.0,8908291.55640189,41.487398,-71.94241690000001,0.00013314692763464483,15021.0,41.397898,-72.096621,CT,2016.0
2323,MANCHESTER,2.0,9179812.826668898,41.820298,-72.4637291,3.4508342391773214e-05,57957.0,41.7337989,-72.58353309999998,CT,2016.0
2324,NEW HAVEN,4.0,9071198.81769767,41.35038,-72.8601438,3.0668966839179604e-05,130425.0,41.2461968,-72.998048,CT,2016.0
2325,NEWINGTON,2.0,9192112.071725713,41.7242999,-72.7004462,6.533812479581836e-05,30610.0,41.646999,-72.76214,CT,2016.0
2326,STAMFORD,4.0,9128843.947060538,41.1796839,-73.495165,3.0741799624950045e-05,130116.0,40.96346,-73.633827,CT,2016.0
2327,WASHINGTON,118.0,8972186.05385008,38.995548,-76.90939300000002,0.00017323135193857627,681170.0,38.7916449,-77.119759,DC,2016.0
2328,TITUSVILLE,4.0,5332875.454033554,28.651774100000004,-80.77367609999997,1.7016714667982624e-05,235063.0,28.493768900000006,-80.870509,FL,2016.0
2329,COCOA,2.0,5254961.552183266,28.4189501,-80.71537590000001,0.00011220196353436185,17825.0,28.3453849,-80.82075090000002,FL,2016.0
2330,FORT LAUDERDALE,8.0,4389385.580694468,26.21186,-80.087165,4.41457250383516e-05,181218.0,26.070365,-80.2039691,FL,2016.0
2331,POMPANO BEACH,2.0,4425701.8506217,26.2976259,-80.078665,1.8287887931822754e-05,109362.0,26.2058598,-80.1955689,FL,2016.0
2332,DAVIE,2.0,4381867.550958673,26.122964,-80.18366209999998,1.9475713784910215e-05,102692.0,26.0292669,-80.36907509999998,FL,2016.0
2333,DORAL,2.0,4304103.947180263,25.855379,-80.321017,1.6573344923625883e-06,1206757.0,25.781907800000006,-80.387328,FL,2016.0
2334,HOMESTEAD,2.0,4198870.018287243,25.499009,-80.403775,2.9542097488921713e-05,67700.0,25.440547,-80.501921,FL,2016.0
